Data,Adreça,Adreça geo,Hora,Entitat,Latitude,Longitude,data,direccio,direccio geo,demandant,resolucio,hashtag,rao,latitude,longitude,match
28/09/2018,"C/ de Sòria, 17","Carrer de Sòria, 17, 08003 Barcelona, Spain",9:30,️  Comissió d'Habitatge de la Barceloneta,41.3798639,2.1919898,,,,,,,,,,
28/09/2018,"C/ de l'Esquirol, 1","Carrer de l'Esquirol, 1, 08003 Barcelona, Spain",9:20,️  Resistim al Gòtic,41.3844943,2.1797028,,,,,,,,,,
28/09/2018,"C/ de Marquet, 2","Carrer de Marquet, 2, 08002 Barcelona, Spain",10:45,️  Resistim al Gòtic,41.3809188,2.18043,,,,,,,,,,
28/09/2018,"C/ de Santa Madrona, 12","Carrer de Santa Madrona, 12, 08001 Barcelona, Spain",9:20,️  Raval Resistim,41.3753999,2.1716354,,,,,,,,,,
1/10/2018,"C/ del Cadí, 36 (<M> Vilapicina)","Carrer del Cadí, 36, 08031 Barcelona, Spain",8:00,️  500x20,41.4318093,2.1692646,,,,,,,,,,
02/10/2018,"C/ de l'Argentera, 9","Av. del Marquès de l'Argentera, 9, 08003 Barcelona, Spain",A 1a hora (a confirmar).,️  Sindicat d'Habitatge de Vallcarca,41.3840989,2.1842452,,,,,,,,,,
3/10/2018,"C/ de Brussel·les, 37 (<M> L4 Guinardó-Hospital de Sant Pau)","Carrer de Brussel·les, 37, 08041 Barcelona, Spain",11:15,️  PAH Barcelona,41.4173638,2.1692337,3/10/2018,"C/ Bruselas, 37 bis, bjs. 2ª de Barcelona (08041)",,Banco Santander,ATURAT EN PORTA,#JohnSeQueda,Desnonaments per ocupació,,,x
3/10/2018,"C/ Pl. de Sant Pere, 8 (<M> L1 Arc de Triomf)","Plaça de Sant Pere, 8, 08003 Barcelona, Spain",11:45,️  PAH Barcelona,41.3891944,2.1792015,3/10/2018,"Plaça de Sant Pere, 8, 1º2ª de Barcelona (08003)","Plaça de Sant Pere, 12, 08003 Barcelona, Spain","CRITERIA CAIXA, S.A.U.",SUSPES,#MohamedSeQueda,Desnonaments per lloguer,41.3893043,2.1788768,x
4/10/2018,"C/ de Dalt dels Banús, 68","Carrer de Dalt dels Banús, 68, 08923 Santa Coloma de Gramenet, Barcelona, Spain",11:00,️  PAHV Gramenet,41.4465781,2.2161902,,,,,,,,,,
4/10/2018,"C/ de Wagner, 49","Carrer de Wagner, 49, 08923 Sta Coloma de Gramanet, Barcelona, Spain",12:00,️  PAHV Gramenet,41.4515146,2.2211432,,,,,,,,,,
4/10/2018,"C/ d'en Serra, 9","Carrer d'en Serra, 9, 08002 Barcelona, Spain",12:00,️  PAH Barcelona,41.3799654,2.1783577,4/10/2018,"Carrer d’en Serra, 9, 1º2ª de Barcelona (08002)","Carrer d'en Serra, 9, 08002 Barcelona, Spain",Inmb,ATURAT EN PORTA,#SoluciónParaJalal,Desnonaments per lloguer,41.3799654,2.1783577,x
4/10/2018,"C/ del Portal Nou, 32","Carrer del Portal Nou, 32, 08003 Barcelona, Spain",9:00,️  Stop Desnonaments Raval,41.3890346,2.1808831,,,,,,,,,,
4/10/2018,"C/ de la Cera, 19","Carrer de la Cera, 19, 08001 Barcelona, Spain",10:00,️  Stop Desnonaments Raval,41.3789785,2.1663616,,,,,,,,,,
05/10/2018,,,,,,,5/10/2018,"C/ Selva de Mar, 18 de Barcelona (08019)","Carrer de la Selva de Mar, 18, 08019 Barcelona, Spain",RBS IV FONDO DE TITULIZACION DE ACTIVOS,SUSPES,#JoséSeQueda,Desnonaments per hipoteca,41.4069844,2.2132016,
05/10/2018,,,,,,,5/10/2018,"C/ Mare de Deu dels desemparats, 69, 2º1ª de L’Hospitalet de Ll.","Carrer Mossèn Jaume Busquets, 7, 08903 L'Hospitalet de Llobregat, Barcelona, Spain",BBVA,SUSPES,,Desnonaments per ocupació,41.3705842,2.1227084,
8/10/2018,C/Rector Triadó 34,"Carrer del Rector Triadó, 34, 08014 Barcelona, Spain",9:00h,️  Grup d'Habitatge de Sants,41.3767756,2.1445351,,,,,,,,,,
8/10/2018,C/Pavia 35,"Carrer de Pavia, 35, 08028 Barcelona, Spain",10:00h,️  Grup d'Habitatge de Sants,41.3724746,2.1310637,,,,,,,,,,
09/10/2018,,,,,,,9/10/2018,"C/ Bonaventura Pollés, 28 de Barcelona  (08014 Sants)","Carrer de Bonaventura Pollés, 28, 08014 Barcelona, Spain",FUNDACION PROVADA HABITAT 3,ATURAT EN PORTA,#JoseManuelSeQueda,Desnonaments per lloguer,41.3715714,2.1328702,
09/10/2018,,,,,,,9/10/2018,"C/ Francisco Giner, 23, entlº de Barcelona (08012 Gracia)","Carrer de Francisco Giner, 23, 08012 Barcelona, Spain",SAREB,SUSPES,#MartaSeQueda,Desnonaments per lloguer,41.3989666,2.1591838,
09/10/2018,,,,,,,9/10/2018,"C/ Torre Damians, 16, 1º2º de Barcelona (08014)","Carrer de la Torre d'En Damians, 11c, 08014 Barcelona, Spain","DSRA REALESTATE INVESTMENTS, S.A.",SUSPES EN PORTA,#ConsueloSeQueda,Desnonaments per lloguer,41.37611,2.143909,
9/10/2018,"C/ de les Agudes, 110","Carrer de les Agudes, 110, 08033 Barcelona, Spain",9:00,️  AVV Ciutat Meridiana,41.4614164,2.1733938,,,,,,,,,,
9/10/2018,"C/ de la Sèquia Madriguera, 21","Carrer de la Sèquia Madriguera, 21, 08030 Barcelona, Spain",8:30,️  PAH Barcelona,41.4377555,2.2032631,9/10/2018,"C/ Sequia Madriguera, 21, 3º2ª de Barcelona (08030 Bon Pastor)","Carrer de la Sèquia Madriguera, 21, 08030 Barcelona, Spain",PATRONATO MUNICIPAL DE L’HABITATGE DE BARCELONA,ATURAT EN PORTA,#JonatanSeQueda,Desnonaments per lloguer,41.4377555,2.2032631,x
9/10/2018,"C/ de Campreciós, 21","Carrer de Campreciós, 21, 08042 Barcelona, Spain",8:45,️  PAH Barcelona,41.4466477,2.1772054,9/10/2018,"C/ Campreciós, 21, 2ª1ª de Barcelona (Nou Barris 08042)","Carrer de Campreciós, 21, 08042 Barcelona, Spain",Bankia,ATURAT EN PORTA,#LeonelSeQueda,Desnonaments per ocupació,41.4466477,2.1772054,x
9/10/2018,"C/ d'Ausona, 17","Carrer d'Ausona, 17, 08033 Barcelona, Spain",11:30,️  PAH Barcelona,41.4507913,2.1921091,9/10/2018,"C/ Ausona, 17, 2º2ª de Barcelona (08033)","C. d'Arístides Maillol, 12, 08028 Barcelona, Spain","GESCAT VIVENDES EN COMERCIALITZACION, S.L.U.",ATURAT EN PORTA,#JeissonSeQueda,Desnonaments per ocupació,41.380896,2.1228198,x
10/10/2018,,,,,,,10/10/2018,"C/ Mare de Déu del Remei, 53, principal 3ª de Barcelona (08004)","Carrer de la Mare de Déu del Remei, 53, 08004 Barcelona, Spain",Inmb,entrega de claus,,Desnonaments per hipoteca,41.3728965,2.1556712,
10/10/2018,"C/ d'Alella, 6","Carrer d'Alella, 6, 08016 Barcelona, Spain",8:30,️  PAHV Gramenet,41.4315709,2.1803735,,,,,,,,,,
10/10/2018,"C/ de la Foneria, 20","Carrer de la Foneria, 20, 08038 Barcelona, Spain",8:45,️  PAH Barcelona,41.3600047,2.1376626,10/10/2018,"C/ Foneria, 20, 7º3ª de Barcelona (08038 Sants-Montjuich)","Barcelona, Spain","SOLUCIONES RAPIDAS FINANCIERAS, S.L.",ATURAT EN PORTA,#CarmenSeQueda,Desnonaments per hipoteca,41.3850639,2.1734035,x
10/10/2018,"C/ de Radas, 51","Carrer de Radas, 51, 08004 Barcelona, Spain",10:30,️  PAH Barcelona,41.3728868,2.1607893,10/10/2018,"C/ Radas, 51, 3º1ª de Barcelona (08004)","C. d'Arístides Maillol, 12, 08028 Barcelona, Spain",Caixabank,ATURAT EN PORTA,#MariaSeQueda,Desnonaments per ocupació,41.380896,2.1228198,x
10/10/2018,"C/ del Mar, 65","Plaça de Santa Maria, 1, 08003 Barcelona, Spain",9:30,️  Comissió d'Habitatge de la Barceloneta,41.3838871,2.1820711,,,,,,,,,,
10/10/2018,"C/ de Sant Martí, 9","Carrer de Sant Martí, 9, 08001 Barcelona, Spain",9:00,️  Stop Desnonaments Raval,41.3782604,2.1689751,,,,,,,,,,
10/10/2018,"C/ de Sant Isidre, 1-3","Carrer de Sant Isidre, 1, 08004 Barcelona, Spain",10:45h,️  Sindicat de Barri del Poble Sec,41.3709225,2.1585406,,,,,,,,,,
11/10/2018,"C/ de València, 508 (<M> Encants)","Carrer de València, 508, 08013 Barcelona, Spain",9:00,"️  Grup d'Habitatge Eixample Dret, Sindicat de Llogateres",41.4049689,2.1798493,,,,,,,,,,
15/10/2018,C/ de la Torre d'en Damians 16,"Carrer de la Torre d'En Damians, 16, 08014 Barcelona, Spain",10:00h,️  PAH Barcelona,41.3762759,2.1439748,,,,,,,,,,
16/10/2018,,,,,,,16/10/2018,"C/ Sors, 12, 2º1ª de Barcelona (08024 Gracia)","Barcelona, Spain",Inmb.,SUSPES,#SoluciónParaMakechu,Desnonaments per lloguer,41.3850639,2.1734035,
16/10/2018,C/ Peñíscola 31,,Per confirmar,️  500x20,,,,,,,,,,,,
16/10/2018,C/ Malats 70,"Carrer de Malats, 70, 08030 Barcelona, Spain",8:00h,️  Sindicat d'Habitatge de Sant Andreu,41.4365407,2.1870282,,,,,,,,,,
16/10/2018,"C/ Vall d'Ordessa, 8-10","Carrer de la Vall d'Ordesa, 8, 08031 Barcelona, Spain",9:00h,️  PAHC Sant Adrià - PAH Besòs,41.4311733,2.1663541,,,,,,,,,,
16/10/2018,"C/ de Varsòvia, 139","Carrer de Varsòvia, 139, 08041 Barcelona, Spain",9:00,️  PAH Barcelona,41.4178472,2.1723903,16/10/2018,"C/ Varsovia, 139, 1º1ª de Barcelona (08041 Guinardó)",,"PROMOCIONS VARSOVIA 137-139, S.L.",SUSPES EN PORTA,#HilmarSeQueda,Desnonaments per ocupació,,,x
16/10/2018,"C/ de les Roselles, 36","Carrer de les Roselles, 36, 08901 L'Hospitalet de Llobregat, Barcelona, Spain",9:30,️  PAHV Gramenet,41.3584957,2.1005613,,,,,,,,,,
17/10/2018,"C/ de Ferlandina, 65","Carrer de Ferlandina, 65, 08001 Barcelona, Spain",10:30,️  Stop Desnonaments Raval,41.3815585,2.1643843,,,,,,,,,,
17/10/2018,"C/ d'Espalter, 6","Carrer d'Espalter, 6, 08001 Barcelona, Spain",11:00,️  Stop Desnonaments Raval,41.3784265,2.1707372,,,,,,,,,,
17/10/2018,Ciutat de la Justícia,"Ciutat de la Justícia - Riera Blanca/Sta. Eulàlia, 08902 Barcelona, Spain",11:30,️  Àgora Juan Andrés,41.3663233,2.132312,,,,,,,,,,
17/10/2018,"Plaça Blocs Florida, 5","Plaça Blocs Florida, 5, 08905 L'Hospitalet de Llobregat, Barcelona, Spain",11:45,️  PAH Barcelona,41.3673344,2.1093967,17/10/2018,"Plaça Blocs Florida, 5, 1º3ª de l’Hospitalet (08905)","Plaça Blocs Florida, 5, 08905 L'Hospitalet de Llobregat, Barcelona, Spain",BBVA   ATURAT EN PORTA,ATURAT EN PORTA,#ElenaSeQueda,Desnonaments per ocupació,41.3673344,2.1093967,x
17/10/2018,"C/ de Balboa, 10","Carrer de Balboa, 10, 08003 Barcelona, Spain",12:45,️  PAH Barcelona,41.3819184,2.1875871,17/10/2018,"C/ Balboa, 10, 3º1ª de Barcelona (08003 Barceloneta)","Barcelona, Spain",Inmb.,ATURAT EN PORTA,#SoluciónParaAziz,Desnonaments per lloguer,41.3850639,2.1734035,x
17/10/2018,"C/ de Requesens, 5","Carrer de Requesens, 5, 08001 Barcelona, Spain",9:00,️  Grup d'Habitatge de Sants,41.3796595,2.1639452,,,,,,,,,,
18/10/2018,C/ Doctor Trueta 166,"Carrer del Dr. Trueta, 166, 08005 Barcelona, Spain",9:00h,️  Comissió d'Habitatge del Poblenou,41.3964558,2.2008704,,,,,,,,,,
18/10/2018,"C/ de Mossèn Jacint Verdaguer, 85","Carrer de Mossèn Jacint Verdaguer, 85, 08922 Santa Coloma de Gramenet, Barcelona, Spain",8:30,️  PAHV Gramenet,41.4480887,2.2153491,,,,,,,,,,
18/10/2018,"C/ de Dalt dels Banús, 66","Carrer de Dalt dels Banús, 66, 08923 Santa Coloma de Gramenet, Barcelona, Spain",10:00,️  PAHV Gramenet,41.4464635,2.2162306,,,,,,,,,,
18/10/2018,"C/ de Josep Estivill, 31","Carrer de Josep Estivill, 31, 08027 Barcelona, Spain",10:15,️  PAH Barcelona,41.4182971,2.1881582,18/10/2018,"C/ Josep Estivill, 31 Bjs. Esc. A, 1º2ª de Barcelona (08027)","Carrer de Josep Estivill, 31, 08027 Barcelona, Spain",Inmb.,ATURAT EN PORTA,#SoluciónParaJavier,Desnonaments per lloguer,41.4182971,2.1881582,x
18/10/2018,"C/ Nou de la Rambla, 99","Carrer Nou de la Rambla, 99, 08001 Barcelona, Spain",Ara mateix,️  Raval Resistim,41.3754129,2.1707559,,,,,,,,,,
19/10/2018,,,,,,,19/10/2018,"C/ Rector Triado, 4–6, esc.B, 1º3ª de Barcelona (08014)","Carrer del Rector Triadó, 4, 6, esc, 08014 Barcelona, Spain","BUDMAC INVESTMENTS, SLU",SUSPES,,Desnonaments per lloguer,41.3755838,2.1455349,
22/10/2018,"C/ de la Mare Eterna, 34","Carrer de la Mare Eterna, 34, 08030 Barcelona, Spain",9:00,"️  500x20, Sindicat d'Habitatge de Sant Andreu",41.4348621,2.2033626,,,,,,,,,,
22/10/2018,"C/ del Foc Follet, 59","Carrer del Foc Follet, 59, 08030 Barcelona, Spain",9:30,️  500x20,41.4345239,2.2046711,,,,,,,,,,
22/10/2018,"C/ de Claramunt, 1","Carrer de Claramunt, 1, 08030 Barcelona, Spain",10:00,️  500x20,41.4367599,2.2035704,,,,,,,,,,
22/10/2018,"C/ d'Aiguablava, 53","Carrer d'Aiguablava, 53, 08042 Barcelona, Spain",9:30,️  500x20,41.4492496,2.1818269,,,,,,,,,,
22/10/2018,"C/ del Foc Follet, 59","Carrer del Foc Follet, 59, 08030 Barcelona, Spain",9:15,️  PAH Barcelona,41.4345239,2.2046711,22/10/2018,"C/ Foc Follet, 59, 4º3ª de Barcelona ( 08030)","Carrer del Foc Follet, 59, 08030 Barcelona, Spain",BBVA,ATURAT EN PORTA,#UmaroSeQueda,Desnonaments per hipoteca,41.4345239,2.2046711,x
23/10/2018,,,,,,,23/10/2018,"C/ Foneria, 51-53, esc. D, 3º2ª de Barcelona (08038 Zona Franca)","Carrer de la Foneria, 51, 53, esc. D, 08038 Barcelona, Spain",FUNDACION FOMENT DE l’HABITATGE SOCIAL,PIS ADJUDICAT,#IreneSeQueda,Desnonaments per lloguer,41.3614529,2.1407637,
23/10/2018,"C/ d'Espriu, 19","Carrer de Salvador Espriu, 19, 08005 Barcelona, Spain",9:00,️  PAHV Gramenet,41.3877209,2.1950999,,,,,,,,,,
23/10/2018,"C/ del Dr. Aiguader, 6","Carrer del Dr. Aiguader, 6, 08003 Barcelona, Spain",12:00,️  Comissió d'Habitatge de la Barceloneta,41.382109,2.187041,23/10/2018,"C/ Dr. Aiguader, 6, 6ª2ª de Barcelona (08003 Barceloneta)","Carrer del Dr. Aiguader, 6, 08003 Barcelona, Spain",Inmb.,ATURAT EN PORTA,#SoluciónParaElena,Desnonaments per lloguer,41.382109,2.187041,x
23/10/2018,"C/ de'n Roig, 30","Carrer d'En Roig, 30, 08001 Barcelona, Spain",9:00h,️  Stop Desnonaments Raval,41.3808526,2.168645,,,,,,,,,,
23/10/2018,"C/ de'n Roig, 11bis","Barcelona, Spain",9:30h,️  Stop Desnonaments Raval,41.3850639,2.1734035,,,,,,,,,,
23/10/2018,"C/ Lleó, 1","Carrer de Pelai, 22, 24, 08001 Barcelona, Spain",10:30h,️  Stop Desnonaments Raval,41.3856463,2.1662808,,,,,,,,,,
23/10/2018,"C/ Nou de Dulce, 12","Carrer Nou de Dulce, 12, 08001 Barcelona, Spain",10:45h,️  Stop Desnonaments Raval,41.381012,2.1639705,,,,,,,,,,
23/10/2018,"C/ Manso, 41","Carrer de Manso, 41, 08015 Barcelona, Spain",Ara mateix,SdB Poble Sec,41.3773339,2.1612774,,,,,,,,,,
24/10/2018,,,,,,,24/10/2018,"C/ Bolivia, 97, ático 1ª de Barcelona (08018)","Carrer de Bolívia, 97, 1ª, 08018 Barcelona, Spain","TRUST & RUSH INTERNACIONAL, S.L.",SUSPES,#JuanRamonSeQueda,Desnonaments per lloguer,41.4057517,2.1944863,
24/10/2018,,,,,,,24/10/2018,"C/ Bolivia, 97, ático 1ª de Barcelona (08018)","Carrer de Bolívia, 97, 1ª, 08018 Barcelona, Spain",Inmb   Yolanda,ATURAT EN PORTA,#SolucionPara,Desnonaments per lloguer,41.4057517,2.1944863,
24/10/2018,"C/ de Felip II, 231","Carrer de Felip II, 231, 08027 Barcelona, Spain",9:00,️  PAC Badalona,41.4272952,2.1776703,,,,,,,,,,
24/10/2018,"C/ de Lepant, 238","Carrer de Lepant, 238, 08013 Barcelona, Spain",10:00,️  PAH Barcelona,41.402534,2.179401,,,,,,,,,,
24/10/2018,"C/ Sant Pere Mitjà, 1","Carrer de Sant Pere Mitjà, 1, 08003 Barcelona, Spain",9:00,️  PAH Barcelona i Resistim al Gòtic,41.3870328,2.1762984,,,,,,,,,,
26/10/2018,,,,,,,26/10/2018,"C/ Pau Casals, 122, 1º1ª del Prat de Ll. (08820)","Carrer de Pau Casals, 122, 08820 El Prat de Llobregat, Barcelona, Spain",Inmb.,SUSPES,#SoluciónParaFrancisca,Desnonaments per ocupació,41.3281654,2.0985601,
26/10/2018,"C/ d'Amílcar, 125","Carrer d'Amílcar, 125, 08032 Barcelona, Spain",A partir de les 8:30,️  CAOS La Llamborda,41.4253259,2.1725698,,,,,,,,,,
26/10/2018,"C/ de les Agudes, 38","Carrer de les Agudes, 38, 08033 Barcelona, Spain",A partir de les 9:00,️  AVV Ciutat Meridiana,41.4618317,2.1772348,,,,,,,,,,
26/10/2018,"Av. Rasos de Peguera, 110","Av. dels Rasos de Peguera, 110, 08033 Barcelona, Spain",A partir de les 9:00,️  AVV Ciutat Meridiana,41.46057,2.17603,,,,,,,,,,
26/10/2018,"C/ Alzina, 56","Carrer de l'Alzina, 56, 08024 Barcelona, Spain",A partir de les 8:00h,Oficina d'Habitatge Popular de Gràcia i Sindicat d'Habitatge de Vallcarca,41.4078189,2.1552697,,,,,,,,,,
26/10/2018,"Av. Miraflores, 9","Av. Miraflores, 9, 08905 L'Hospitalet de Llobregat, Barcelona, Spain",10:45,PAH Barcelona,41.3696241,2.1115243,26/10/2018,"Avda. Miraflores, 9, 4º1ª de l’Hospitalet de Ll. (08532)","Av. Miraflores, 9, 08905 L'Hospitalet de Llobregat, Barcelona, Spain",Inmb.,ATURAT EN PORTA,#SoluciónParaMiriam,Desnonaments per lloguer,41.3696241,2.1115243,x
28/10/2018,,,,,,,28/10/2018,"C/ Mare de Deu del Port, 385 – 387, 4º8ª de Barcelona (08038)","Carrer de la Mare de Déu de Port, 385, 08038 Barcelona, Spain","GESCAT VIVENDES EN COMERCIALITZACIO, S.L  ATURAT EN PORTA",ATURAT EN PORTA,#AmineSeQueda,Desnonaments per ocupació,41.3636628,2.1392175,
29/10/2018,"Av. de Sant Ildefons, 9","Av. de Sant Ildefons, 9, 08940 Cornellà de Llobregat, Barcelona, Spain",8:30,PAH de Cornellà,41.3654986,2.0832208,,,,,,,,,,
29/10/2018,"C/ de la Mare de Déu de Port, 385","Carrer de la Mare de Déu de Port, 385, 08038 Barcelona, Spain",8:45,PAH Barcelona,41.3636628,2.1392175,,,,,,,,,,
29/10/2018,"C/ de Ferlandina, 65","Carrer de Ferlandina, 65, 08001 Barcelona, Spain",9:30,Stop Desnonaments Raval,41.3815585,2.1643843,,,,,,,,,,
29/10/2018,"C/ de l'Hospital, 40","Carrer de l'Hospital, 40, 08001 Barcelona, Spain",9:50,Stop Desnonaments Raval,41.3808619,2.1714724,,,,,,,,,,
29/10/2018,"C/ del Carme, 95","Carrer del Carme, 95, 08001 Barcelona, Spain",10:30,Stop Desnonaments Raval,41.3801045,2.1669361,,,,,,,,,,
30/10/2018,,,,,,,30/10/2018,"Nou de la Rambla, 99, 1º1ª de Barcelona – (08001 El Raval)","Carrer Nou de la Rambla, 3-5, 08001 Barcelona, Spain","IHEDRIA SPAIN, S.L",EXECUTAT,#HafseSeQueda,Desnonaments per ocupació,41.3788851,2.1742398,
30/10/2018,,,,,,,30/10/2018,"C/ de Sant Pere Mitjà,1","Carrer de Sant Pere Mitjà, 1, 08003 Barcelona, Spain",Pedro Perez Asociados SL,ATURAT EN PORTA,#SoluciónParaAbdelkader,Desnonaments per ocupació,41.3870328,2.1762984,
30/10/2018,"C/ de Nàpols, 18","Carrer de Nàpols, 18, 08018 Barcelona, Spain",10:30,PAHV Gramenet,41.3913211,2.1849528,,,,,,,,,,
30/10/2018,"C/ de Juan Valentí Escalas, 33","Carrer de Juan Valentí Escalas, 33, 08923 Santa Coloma de Gramenet, Barcelona, Spain",12:00,PAHV Gramenet,41.4475289,2.2177292,,,,,,,,,,
30/10/2018,"C/ de l'Hortènsia, 22","Carrer de l'Hortènsia, 22, 08004 Barcelona, Spain",11:15,PAH Barcelona,41.3698152,2.1466106,30/10/2018,"C/ Hortensia, 22, entlº 1ª de Esplugues de Llobregat","Carrer de l'Hortènsia, 22, 1ª, 08950 Esplugues de Llobregat, Barcelona, Spain",Demandante:  HIPOCAT 11 FTA,SUSPES,,Desnonaments per ocupació,41.3711455,2.0989131,x
30/10/2018,"C/ d'Àlaba, 69","Carrer d'Àlaba, 69, 08005 Barcelona, Spain",9:00,PAH Barcelona,41.3967565,2.1933155,,,,,,,,,,
30/10/2018,"C/ del Correu Vell, 3","Carrer del Correu Vell, 3, 08002 Barcelona, Spain",Ara mateix,Correu Vell 3,41.3814938,2.1796549,,,,,,,,,,
31/10/2018,"C/ Sant Baltasar, 16","Carrer de Sant Baltasar, 16, 08014 Barcelona, Spain",8:30h (pendent de confirmació),️  Sindicat de Llogateres,41.3716391,2.1344272,,,,,,,,,,
31/10/2018,"C/ de l'Argentera, 9","Av. del Marquès de l'Argentera, 9, 08003 Barcelona, Spain",A partir de les 9:00 (a confirmar).,Sindicat d'Habitatge de Vallcarca,41.3840989,2.1842452,,,,,,,,,,
31/10/2018,"C/ Rossend Arús, 46","Carrer de Rossend Arús, 46, 08014 Barcelona, Spain",9:00h,Grup d'Habitatge de Sants,41.3720932,2.1379547,,,,,,,,,,
31/10/2018,"C/ de Sants, 74","Barcelona Sants, Plaça dels Països Catalans, 1, 7, 08014 Barcelona, Spain",11:00h,Grup d'Habitatge de Sants,41.3789985,2.1399129,,,,,,,,,,
02/11/2018,,,,,,,2/11/2018,"C/ Malgrat,126, Barcelona (08016)","Carrer de Malgrat, 126, 08016 Barcelona, Spain",BBVA,SUSPES,,Desnonaments per hipoteca – 4,41.4320891,2.1800172,
02/11/2018,,,,,,,2/11/2018,"C/ Amilcar, 130,  Barcelona (08032 Horta-Guinardó)","Carrer d'Amílcar, 130, 08032 Barcelona, Spain",Inmb,SUSPES,#SoluciónParaCarlos,Desnonaments per lloguer -14,41.4233347,2.1724454,
02/11/2018,,,,,,,2/11/2018,"C/. Travau, 57,  Barcelona (08031)","Carrer de Travau, 57, 08031 Barcelona, Spain",LA SAREB,SUSPES,,Desnonaments per ocupació -18,41.4315392,2.1670088,
2/11/2018,"C/ del Cadí, 39","Carrer del Cadí, 39, 08031 Barcelona, Spain",10:30,500x20,41.4327116,2.1696238,,,,,,,,,,
05/11/2018,,,,,,,5/11/2018,"Avda. Europa, 100-106, Hospitalet de Ll. (08907)","Av. d'Europa, 100, 08907 L'Hospitalet de Llobregat, Barcelona, Spain",Banco Santander,SUSPES,,Desnonaments per ocupació -18,41.3553006,2.1143055,
05/11/2018,,,,,,,5/11/2018,"C/ Sant Miquel, 88,  Barcelona (08003 Barceloneta)","Carrer de Sant Miquel, 88, 08003 Barcelona, Spain",Inmb.,SUSPES,,Desnonaments per ocupació -18,41.3774865,2.1891666,
5/11/2018,"C/ de les Carretes, 63","Carrer de les Carretes, 63, 08001 Barcelona, Spain",9:45,Stop Desnonaments Raval,41.37681,2.1685001,5/11/2018,"C/ de les Carretes, 67  Barcelona","Carrer de les Carretes, 67, 08001 Barcelona, Spain",Inmb.,ATURAT EN PORTA,#SoluciónParaJoseAntonio,Desnonaments per lloguer -14,41.3766992,2.1686852,x
5/11/2018,"C/ d'En Roig, 10","Carrer d'En Roig, 10, 08001 Barcelona, Spain",10:45,Stop Desnonaments Raval,41.3804855,2.168947,,,,,,,,,,
5/11/2018,"C/ de Sant Martí, 13","Carrer de Sant Martí, 13, 08001 Barcelona, Spain",11:15,Stop Desnonaments Raval,41.3780709,2.1688369,,,,,,,,,,
5/11/2018,"C/ de Sant Bertran, 8","Moll de Sant Bertran, 8, 08039 Barcelona, Spain",11:45,Stop Desnonaments Raval,41.3689533,2.1750371,,,,,,,,,,
5/11/2018,"Av. de les Drassanes, 29","Av. de les Drassanes, 29, 08001 Barcelona, Spain",12:00,Stop Desnonaments Raval,41.3767577,2.1721122,,,,,,,,,,
5/11/2018,"C/ de Blasco de Garay, 45","Carrer de Blasco de Garay, 45, 08004 Barcelona, Spain",9:00,SdB Poble Sec,41.3730194,2.1627723,,,,,,,,,,
5/11/2018,"C/ de Sant Pere Mitjà, 36","Carrer de Sant Pere Mitjà, 36, 08003 Barcelona, Spain",9:15,PAH Barcelona,41.3883719,2.1781178,5/11/2018,"C/ Sant Pere Mitjà,36,  Barcelona (08003)","Carrer de Sant Pere Mitjà, 36, 08003 Barcelona, Spain",Inmb,ATURAT EN PORTA,#SoluciónParaHamid,Desnonaments per lloguer -14,41.3883719,2.1781178,x
06/11/2018,,,,,,,6/11/2018,"C/ Gran de la Sagrera, 157 Barcelona (08027)","Carrer Gran de la Sagrera, 157, 08027 Barcelona, Spain",Inmb.,DESCONVOCAT PER ENTREGA DE CLAUS,#SoluciónParaClaudia,Desnonaments per lloguer -14,41.4255365,2.1908998,
06/11/2018,,,,,,,6/11/2018,"C/ Roger de Flor, 65-67  Barcelona (08013)","Carrer de Roger de Flor, 65, 08013 Barcelona, Spain",SABADELL REAL ESTATE,SUSPES,,Desnonaments per ocupació -18,41.3934579,2.1795143,
6/11/2018,C/ Ciutat de Granada 94,"Carrer de la Ciutat de Granada, 94, 08018 Barcelona, Spain",9:00h,Comissió d'Habitatge del Poblenou,41.4004692,2.1954429,,,,,,,,,,
07/11/2018,,,,,,,7/11/2018,"C/ 26 de Gener de 1641, 24, entlº 2ª de Barcelona (08014)","Carrer 26 de Gener de 1641, 24, 2ª, 08014 Barcelona, Spain","OPTIMUM III VALUE-ADDED RESIDENTIAL COSIMI, S.A.",SUSPES,#MariaLuzSeQueda,Desnonaments per lloguer -14,41.3740054,2.1416211,
07/11/2018,,,,,,,7/11/2018,"C/ Ingeniero Moncunill, 44,  l’Hospitalet de Ll. (08905)","Carrer Enginyer Moncunill, 44, 08905 L'Hospitalet de Llobregat, Barcelona, Spain",BUILDING CENTER,SUSPES,#LeidySeQueda,Desnonaments per ocupació -18,41.3712571,2.1100538,
07/11/2018,,,,,,,7/11/2018,"C/ Vilardell, 2 Barcelona (08014)","Carrer de Vilardell, 2, 08014 Barcelona, Spain",BANCO SABADELL,SUSPES,,Desnonaments per ocupació -18,41.3744317,2.1415909,
